기준년월, 처리지사코드, 금융지원구분, 지원자수, 지원금액, 적재기준일자, 적재일시
201905,3120,2,4,40000000,20191017,2019-10-18 5:55
201905,3130,1,13,68700000,20191017,2019-10-18 5:55
201905,3130,2,2,19400000,20191017,2019-10-18 5:55
201905,3140,1,5,23900000,20191017,2019-10-18 5:55
201905,3140,2,1,900000,20191017,2019-10-18 5:55
201905,3150,1,6,50700000,20191017,2019-10-18 5:55
201905,3150,2,2,12100000,20191017,2019-10-18 5:55
201905,4000,1,13,97400000,20191017,2019-10-18 5:55
201905,4001,1,2,2800000,20191017,2019-10-18 5:55
201905,4020,1,5,38000000,20191017,2019-10-18 5:55
201905,4020,2,3,15900000,20191017,2019-10-18 5:55
201905,4030,1,5,43000000,20191017,2019-10-18 5:55
201905,4030,2,1,8600000,20191017,2019-10-18 5:55
201905,4110,1,12,107000000,20191017,2019-10-18 5:55
201905,4120,1,5,23300000,20191017,2019-10-18 5:55
201905,4120,2,2,7940000,20191017,2019-10-18 5:55
201905,4130,1,1,5000000,20191017,2019-10-18 5:55
201905,4140,1,2,17500000,20191017,2019-10-18 5:55
201905,5000,1,20,115800000,20191017,2019-10-18 5:55
201905,5000,2,3,6900000,20191017,2019-10-18 5:55
201905,5010,1,20,118700000,20191017,2019-10-18 5:55
201905,5010,2,12,75300000,20191017,2019-10-18 5:55
201905,5110,1,7,33900000,20191017,2019-10-18 5:55
201905,5110,2,1,2800000,20191017,2019-10-18 5:55
201905,5120,1,14,92200000,20191017,2019-10-18 5:55
201905,5130,1,13,110300000,20191017,2019-10-18 5:55
201905,5130,2,3,18600000,20191017,2019-10-18 5:55
201905,5140,1,12,122600000,20191017,2019-10-18 5:55
201905,5140,2,9,27600000,20191017,2019-10-18 5:55
201905,5160,1,18,109200000,20191017,2019-10-18 5:55
201905,5160,2,1,3500000,20191017,2019-10-18 5:55
201905,5170,1,11,54600000,20191017,2019-10-18 5:55
201905,5170,2,3,25200000,20191017,2019-10-18 5:55
201905,5180,1,10,76300000,20191017,2019-10-18 5:55
201905,5180,2,2,11100000,20191017,2019-10-18 5:55
201905,5190,1,4,29100000,20191017,2019-10-18 5:55
201905,5190,2,1,2200000,20191017,2019-10-18 5:55
201905,5210,1,4,34500000,20191017,2019-10-18 5:55
201905,5210,2,2,6900000,20191017,2019-10-18 5:55
201905,6000,1,18,109300000,20191017,2019-10-18 5:55
201905,6001,1,4,50000000,20191017,2019-10-18 5:55
201905,6110,1,14,51700000,20191017,2019-10-18 5:55
201905,6110,2,1,10000000,20191017,2019-10-18 5:55
201905,6120,1,4,35000000,20191017,2019-10-18 5:55
201905,6130,1,2,10300000,20191017,2019-10-18 5:55
201905,6130,2,1,10000000,20191017,2019-10-18 5:55
201905,6210,1,4,22400000,20191017,2019-10-18 5:55
201905,6220,1,4,43500000,20191017,2019-10-18 5:55
201905,6230,1,3,16900000,20191017,2019-10-18 5:55
201905,6230,2,1,10000000,20191017,2019-10-18 5:55
201905,6310,1,6,40700000,20191017,2019-10-18 5:55
201905,7000,1,16,99600000,20191017,2019-10-18 5:55
201905,7001,1,5,43400000,20191017,2019-10-18 5:55
201905,7001,2,3,18800000,20191017,2019-10-18 5:55
201905,7110,1,10,53200000,20191017,2019-10-18 5:55
201905,7110,2,3,25000000,20191017,2019-10-18 5:55
201905,7120,1,5,42700000,20191017,2019-10-18 5:55
201905,7210,1,11,45100000,20191017,2019-10-18 5:55
201905,7210,2,2,11600000,20191017,2019-10-18 5:55
201905,7220,1,1,1200000,20191017,2019-10-18 5:55
201905,2000,3,39,63210000,20191017,2019-10-18 5:55
201905,2010,3,38,63220000,20191017,2019-10-18 5:55
201905,2011,3,19,34610000,20191017,2019-10-18 5:55
201905,2020,3,23,41080000,20191017,2019-10-18 5:55
201905,2021,3,27,41550000,20191017,2019-10-18 5:55
201905,2030,3,47,82360000,20191017,2019-10-18 5:55
201905,2040,3,60,94110000,20191017,2019-10-18 5:55
201905,2050,3,29,46340000,20191017,2019-10-18 5:55
201905,2060,3,70,110750000,20191017,2019-10-18 5:55
201905,2070,3,10,17250000,20191017,2019-10-18 5:55
201905,2110,3,4,5500000,20191017,2019-10-18 5:55
201905,2130,3,24,47000000,20191017,2019-10-18 5:55
201905,2140,3,1,2000000,20191017,2019-10-18 5:55
201905,2150,3,1,1800000,20191017,2019-10-18 5:55
201905,3000,3,56,94600000,20191017,2019-10-18 5:55
201905,3001,3,39,67510000,20191017,2019-10-18 5:55
201905,3010,3,25,37250000,20191017,2019-10-18 5:55
201905,3020,3,18,30720000,20191017,2019-10-18 5:55
201905,3110,3,24,42700000,20191017,2019-10-18 5:55
201905,3120,3,23,40200000,20191017,2019-10-18 5:55
201905,3130,3,19,37000000,20191017,2019-10-18 5:55
201905,3140,3,2,3000000,20191017,2019-10-18 5:55
201905,3150,3,18,35500000,20191017,2019-10-18 5:55
201905,4000,3,38,61620000,20191017,2019-10-18 5:55
201905,4001,3,13,22100000,20191017,2019-10-18 5:55
201905,4020,3,12,22500000,20191017,2019-10-18 5:55
201905,4030,3,10,13950000,20191017,2019-10-18 5:55
201905,4110,3,11,21650000,20191017,2019-10-18 5:55
201905,4120,3,3,6000000,20191017,2019-10-18 5:55
201905,4130,3,1,2000000,20191017,2019-10-18 5:55
201905,4140,3,1,500000,20191017,2019-10-18 5:55
201905,5000,3,69,123600000,20191017,2019-10-18 5:55
201905,5010,3,16,25700000,20191017,2019-10-18 5:55
201905,5110,3,18,27380000,20191017,2019-10-18 5:55
201905,5120,3,11,19900000,20191017,2019-10-18 5:55
201905,5130,3,14,20710000,20191017,2019-10-18 5:55
201905,5140,3,27,44320000,20191017,2019-10-18 5:55
201905,5160,3,18,33450000,20191017,2019-10-18 5:55
201905,5170,3,3,6000000,20191017,2019-10-18 5:55
201905,5180,3,10,17600000,20191017,2019-10-18 5:55
201905,5190,3,1,1250000,20191017,2019-10-18 5:55
201905,5210,3,5,7000000,20191017,2019-10-18 5:55
201905,6000,3,25,40540000,20191017,2019-10-18 5:55
201905,6001,3,2,2000000,20191017,2019-10-18 5:55
201905,6110,3,15,25200000,20191017,2019-10-18 5:55
201905,6120,3,8,13000000,20191017,2019-10-18 5:55
201905,6130,3,20,40250000,20191017,2019-10-18 5:55
201905,6210,3,14,28000000,20191017,2019-10-18 5:55
201905,6230,3,4,6000000,20191017,2019-10-18 5:55
201905,6310,3,1,1500000,20191017,2019-10-18 5:55
201905,7000,3,64,101650000,20191017,2019-10-18 5:55
201905,7001,3,3,4000000,20191017,2019-10-18 5:55
201905,7110,3,37,53510000,20191017,2019-10-18 5:55
201905,7120,3,7,10000000,20191017,2019-10-18 5:55
201905,7210,3,11,20400000,20191017,2019-10-18 5:55
201906,5160,4,37,248060000,20191017,2019-10-18 5:55
201906,3001,4,36,251800000,20191017,2019-10-18 5:55
201906,7001,4,19,131700000,20191017,2019-10-18 5:55
201906,2021,4,17,123100000,20191017,2019-10-18 5:55
201906,6120,4,10,55500000,20191017,2019-10-18 5:55
201906,3150,4,20,139100000,20191017,2019-10-18 5:55
201906,2060,4,55,312750000,20191017,2019-10-18 5:55
201906,6230,4,12,77100000,20191017,2019-10-18 5:55
201906,3120,4,32,221390000,20191017,2019-10-18 5:55
201906,6210,4,17,85900000,20191017,2019-10-18 5:55
201906,3020,4,22,137710000,20191017,2019-10-18 5:55
201906,7120,4,14,83200000,20191017,2019-10-18 5:55
201906,6310,4,19,146900000,20191017,2019-10-18 5:55
201906,4140,4,2,17000000,20191017,2019-10-18 5:55
201906,7210,4,22,145300000,20191017,2019-10-18 5:55
201906,5140,4,35,214450000,20191017,2019-10-18 5:55
201906,6220,4,4,20000000,20191017,2019-10-18 5:55
201906,4130,4,1,5000000,20191017,2019-10-18 5:55
201906,4030,4,27,140220000,20191017,2019-10-18 5:55
201906,2140,4,20,172100000,20191017,2019-10-18 5:55
201906,4110,4,28,156200000,20191017,2019-10-18 5:55
201906,4000,4,39,254060000,20191017,2019-10-18 5:55
201906,2040,4,41,258050000,20191017,2019-10-18 5:55
201906,7220,4,4,36800000,20191017,2019-10-18 5:55
201906,2110,4,15,95500000,20191017,2019-10-18 5:55
201906,4001,4,17,98200000,20191017,2019-10-18 5:55
201906,2010,4,53,303000000,20191017,2019-10-18 5:55
201906,2000,4,51,280100000,20191017,2019-10-18 5:55
201906,5130,4,31,204880000,20191017,2019-10-18 5:55
201906,5110,4,29,170350000,20191017,2019-10-18 5:55
201906,5000,4,62,402150000,20191017,2019-10-18 5:55
201906,5010,4,32,184600000,20191017,2019-10-18 5:55
201906,2130,4,18,109900000,20191017,2019-10-18 5:55
201906,2030,4,36,253250000,20191017,2019-10-18 5:55
201906,3140,4,12,74600000,20191017,2019-10-18 5:55
201906,6000,4,36,236500000,20191017,2019-10-18 5:55
201906,4120,4,9,47000000,20191017,2019-10-18 5:55
201906,4020,4,21,141900000,20191017,2019-10-18 5:55
201906,2050,4,23,170950000,20191017,2019-10-18 5:55
201906,2070,4,23,163750000,20191017,2019-10-18 5:55
201906,5190,4,39,276900000,20191017,2019-10-18 5:55
201906,6130,4,25,127800000,20191017,2019-10-18 5:55
201906,5170,4,21,123350000,20191017,2019-10-18 5:55
201906,2011,4,39,268400000,20191017,2019-10-18 5:55
201906,2080,4,11,72500000,20191017,2019-10-18 5:55
201906,5180,4,31,218800000,20191017,2019-10-18 5:55
201906,6110,4,39,233180000,20191017,2019-10-18 5:55
201906,2120,4,6,41600000,20191017,2019-10-18 5:55
201906,2020,4,33,182700000,20191017,2019-10-18 5:55
201906,5120,4,34,220900000,20191017,2019-10-18 5:55
201906,2150,4,2,15000000,20191017,2019-10-18 5:55
201906,3130,4,21,110600000,20191017,2019-10-18 5:55
201906,6001,4,15,116900000,20191017,2019-10-18 5:55
201906,3110,4,19,109860000,20191017,2019-10-18 5:55
201906,3010,4,35,219450000,20191017,2019-10-18 5:55
201906,3000,4,43,275650000,20191017,2019-10-18 5:55
201906,7110,4,36,232500000,20191017,2019-10-18 5:55
201906,7000,4,49,272300000,20191017,2019-10-18 5:55
201906,5210,4,15,115500000,20191017,2019-10-18 5:55
201906,2000,1,22,123300000,20191017,2019-10-18 5:55
201906,2000,2,2,13200000,20191017,2019-10-18 5:55
201906,2010,1,22,155700000,20191017,2019-10-18 5:55
201906,2010,2,10,68300000,20191017,2019-10-18 5:55
201906,2011,1,13,106500000,20191017,2019-10-18 5:55
201906,2011,2,5,40200000,20191017,2019-10-18 5:55
201906,2020,1,11,54700000,20191017,2019-10-18 5:55
201906,2021,1,10,85100000,20191017,2019-10-18 5:55
201906,2030,1,15,134900000,20191017,2019-10-18 5:55
201906,2030,2,2,8700000,20191017,2019-10-18 5:55
201906,2040,1,8,58900000,20191017,2019-10-18 5:55
201906,2040,2,1,10000000,20191017,2019-10-18 5:55
201906,2050,1,6,58000000,20191017,2019-10-18 5:55
201906,2050,2,1,3000000,20191017,2019-10-18 5:55
201906,2060,1,18,78100000,20191017,2019-10-18 5:55
201906,2070,1,10,73700000,20191017,2019-10-18 5:55
201906,2080,1,5,46400000,20191017,2019-10-18 5:55
201906,2080,2,1,2400000,20191017,2019-10-18 5:55
201906,2110,1,9,72500000,20191017,2019-10-18 5:55
201906,2120,1,2,14000000,20191017,2019-10-18 5:55
201906,2130,1,6,39100000,20191017,2019-10-18 5:55
201906,2140,1,6,52100000,20191017,2019-10-18 5:55
201906,2150,2,1,10000000,20191017,2019-10-18 5:55
201906,3000,1,14,92300000,20191017,2019-10-18 5:55
201906,3001,1,12,98900000,20191017,2019-10-18 5:55
201906,3001,2,1,3800000,20191017,2019-10-18 5:55
201906,3010,1,12,89000000,20191017,2019-10-18 5:55
201906,3020,1,6,34200000,20191017,2019-10-18 5:55
201906,3020,2,2,6900000,20191017,2019-10-18 5:55
201906,3110,1,7,40900000,20191017,2019-10-18 5:55
201906,3110,2,2,13900000,20191017,2019-10-18 5:55
201906,3120,1,14,101900000,20191017,2019-10-18 5:55
201906,3120,2,1,10000000,20191017,2019-10-18 5:55
201906,3130,1,8,37000000,20191017,2019-10-18 5:55
201906,3130,2,3,21600000,20191017,2019-10-18 5:55
201906,3140,1,8,34600000,20191017,2019-10-18 5:55
201906,3150,1,6,44500000,20191017,2019-10-18 5:55
201906,3150,2,1,7000000,20191017,2019-10-18 5:55
201906,4000,1,6,38000000,20191017,2019-10-18 5:55
201906,4000,2,1,3800000,20191017,2019-10-18 5:55
201906,4001,1,6,37200000,20191017,2019-10-18 5:55
201906,4020,1,11,74100000,20191017,2019-10-18 5:55
201906,4020,2,1,10000000,20191017,2019-10-18 5:55
201906,4030,1,17,109600000,20191017,2019-10-18 5:55
201906,4110,1,4,12800000,20191017,2019-10-18 5:55
201906,4120,1,2,15000000,20191017,2019-10-18 5:55
201906,5000,1,18,102600000,20191017,2019-10-18 5:55
201906,5000,2,6,46700000,20191017,2019-10-18 5:55
201906,5010,1,10,51700000,20191017,2019-10-18 5:55
201906,5010,2,4,24000000,20191017,2019-10-18 5:55
201906,5110,1,13,92200000,20191017,2019-10-18 5:55
201906,5120,1,13,76100000,20191017,2019-10-18 5:55
201906,5120,2,3,15800000,20191017,2019-10-18 5:55
201906,5130,1,6,39600000,20191017,2019-10-18 5:55
201906,5130,2,2,15400000,20191017,2019-10-18 5:55
201906,5140,1,8,77300000,20191017,2019-10-18 5:55
201906,5160,1,15,133500000,20191017,2019-10-18 5:55
201906,5160,2,1,10000000,20191017,2019-10-18 5:55
201906,5170,1,11,68100000,20191017,2019-10-18 5:55
201906,5170,2,1,7500000,20191017,2019-10-18 5:55
201906,5180,1,15,136400000,20191017,2019-10-18 5:55
201906,5180,2,1,1100000,20191017,2019-10-18 5:55
201906,5190,1,6,42200000,20191017,2019-10-18 5:55
201906,5190,2,28,212300000,20191017,2019-10-18 5:55
201906,5210,1,5,31500000,20191017,2019-10-18 5:55
201906,5210,2,3,24000000,20191017,2019-10-18 5:55
201906,6000,1,17,116000000,20191017,2019-10-18 5:55
201906,6000,2,2,18700000,20191017,2019-10-18 5:55
201906,6001,1,6,51700000,20191017,2019-10-18 5:55
201906,6110,1,12,78000000,20191017,2019-10-18 5:55
201906,6110,2,2,19000000,20191017,2019-10-18 5:55
201906,6120,1,1,1500000,20191017,2019-10-18 5:55
201906,6130,1,12,55800000,20191017,2019-10-18 5:55
201906,6130,2,1,6900000,20191017,2019-10-18 5:55
201906,6210,1,6,26300000,20191017,2019-10-18 5:55
201906,6210,2,1,3100000,20191017,2019-10-18 5:55
201906,6220,1,2,14000000,20191017,2019-10-18 5:55
201906,6230,1,6,45100000,20191017,2019-10-18 5:55
201906,6230,2,1,10000000,20191017,2019-10-18 5:55
201906,6310,1,14,124600000,20191017,2019-10-18 5:55
201906,6310,2,1,3000000,20191017,2019-10-18 5:55
201906,7000,1,17,97700000,20191017,2019-10-18 5:55
201906,7000,2,1,3000000,20191017,2019-10-18 5:55
201906,7001,1,8,64700000,20191017,2019-10-18 5:55
201906,7001,2,3,15700000,20191017,2019-10-18 5:55
201906,7110,1,10,76400000,20191017,2019-10-18 5:55
201906,7120,1,5,14800000,20191017,2019-10-18 5:55
201906,7120,2,3,15500000,20191017,2019-10-18 5:55
201906,7210,1,7,48700000,20191017,2019-10-18 5:55
201906,7210,2,1,5800000,20191017,2019-10-18 5:55
201906,7220,1,3,31800000,20191017,2019-10-18 5:55
201906,2000,3,53,88710000,20191017,2019-10-18 5:55
201906,2010,3,49,76850000,20191017,2019-10-18 5:55
201906,2011,3,23,39910000,20191017,2019-10-18 5:55
201906,2020,3,30,53200000,20191017,2019-10-18 5:55
201906,2021,3,25,38650000,20191017,2019-10-18 5:55
201906,2030,3,47,78770000,20191017,2019-10-18 5:55
201906,2040,3,75,121370000,20191017,2019-10-18 5:55
201906,2050,3,35,56240000,20191017,2019-10-18 5:55
201906,2060,3,92,153750000,20191017,2019-10-18 5:55
201906,2070,3,10,17250000,20191017,2019-10-18 5:55
201906,2110,3,6,8500000,20191017,2019-10-18 5:55
201906,2130,3,24,47700000,20191017,2019-10-18 5:55
201906,2140,3,6,12000000,20191017,2019-10-18 5:55
201906,3000,3,70,120000000,20191017,2019-10-18 5:55
201906,3001,3,52,101810000,20191017,2019-10-18 5:55
201906,3010,3,35,55960000,20191017,2019-10-18 5:55
201906,3020,3,19,32170000,20191017,2019-10-18 5:55
201906,3110,3,24,40220000,20191017,2019-10-18 5:55
201906,3120,3,23,40680000,20191017,2019-10-18 5:55
201906,3130,3,21,43000000,20191017,2019-10-18 5:55
201906,3140,3,2,3000000,20191017,2019-10-18 5:55
201906,3150,3,15,29500000,20191017,2019-10-18 5:55
201906,4000,3,60,101590000,20191017,2019-10-18 5:55
201906,4001,3,17,28100000,20191017,2019-10-18 5:55
201906,4020,3,13,26500000,20191017,2019-10-18 5:55
201906,4030,3,8,11250000,20191017,2019-10-18 5:55
201906,4110,3,25,43500000,20191017,2019-10-18 5:55
201906,4120,3,2,4000000,20191017,2019-10-18 5:55
201906,4140,3,1,500000,20191017,2019-10-18 5:55
201906,5000,3,80,141350000,20191017,2019-10-18 5:55
201906,5010,3,25,44100000,20191017,2019-10-18 5:55
201906,5110,3,24,34930000,20191017,2019-10-18 5:55
201906,5120,3,11,18250000,20191017,2019-10-18 5:55
201906,5130,3,25,42130000,20191017,2019-10-18 5:55
201906,5140,3,39,65820000,20191017,2019-10-18 5:55
201906,5160,3,22,38550000,20191017,2019-10-18 5:55
201906,5170,3,5,8250000,20191017,2019-10-18 5:55
201906,5180,3,7,12900000,20191017,2019-10-18 5:55
201906,5190,3,2,3250000,20191017,2019-10-18 5:55
201906,5210,3,4,7000000,20191017,2019-10-18 5:55
201906,6000,3,26,41340000,20191017,2019-10-18 5:55
201906,6001,3,3,4000000,20191017,2019-10-18 5:55
201906,6110,3,30,52360000,20191017,2019-10-18 5:55
201906,6120,3,12,21500000,20191017,2019-10-18 5:55
201906,6130,3,16,32250000,20191017,2019-10-18 5:55
201906,6210,3,12,26000000,20191017,2019-10-18 5:55
201906,6230,3,6,9000000,20191017,2019-10-18 5:55
201906,6310,3,1,1500000,20191017,2019-10-18 5:55
201906,7000,3,61,93130000,20191017,2019-10-18 5:55
201906,7001,3,6,9660000,20191017,2019-10-18 5:55
201906,7110,3,34,46410000,20191017,2019-10-18 5:55
201906,7120,3,8,11500000,20191017,2019-10-18 5:55
201906,7210,3,14,28400000,20191017,2019-10-18 5:55
201907,6001,4,13,111700000,20191017,2019-10-18 5:55
201907,3130,4,45,286700000,20191017,2019-10-18 5:55
201907,7000,4,44,267200000,20191017,2019-10-18 5:55
201907,7110,4,43,226000000,20191017,2019-10-18 5:55
201907,3010,4,40,281580000,20191017,2019-10-18 5:55
201907,3000,4,38,188700000,20191017,2019-10-18 5:55
201907,3110,4,41,235050000,20191017,2019-10-18 5:55
201907,5210,4,35,239900000,20191017,2019-10-18 5:55
201907,5190,4,39,281700000,20191017,2019-10-18 5:55
201907,2070,4,24,148750000,20191017,2019-10-18 5:55
201907,2050,4,31,185150000,20191017,2019-10-18 5:55
201907,5180,4,30,203900000,20191017,2019-10-18 5:55
201907,6110,4,37,207700000,20191017,2019-10-18 5:55
201907,2011,4,47,286200000,20191017,2019-10-18 5:55
201907,5170,4,20,151000000,20191017,2019-10-18 5:55
201907,6130,4,25,154200000,20191017,2019-10-18 5:55
201907,2080,4,31,182470000,20191017,2019-10-18 5:55
201907,2020,4,34,167700000,20191017,2019-10-18 5:55
201907,2120,4,2,9000000,20191017,2019-10-18 5:55
201907,2150,4,1,5000000,20191017,2019-10-18 5:55
201907,5120,4,30,154000000,20191017,2019-10-18 5:55
201907,2030,4,58,366900000,20191017,2019-10-18 5:55
201907,2130,4,20,143200000,20191017,2019-10-18 5:55
201907,3140,4,25,165200000,20191017,2019-10-18 5:55
201907,6000,4,52,323850000,20191017,2019-10-18 5:55
201907,4020,4,16,111000000,20191017,2019-10-18 5:55
201907,4120,4,14,64100000,20191017,2019-10-18 5:55
201907,7220,4,9,55400000,20191017,2019-10-18 5:55
201907,5130,4,33,257600000,20191017,2019-10-18 5:55
201907,2010,4,79,488540000,20191017,2019-10-18 5:55
201907,2000,4,66,382970000,20191017,2019-10-18 5:55
201907,2110,4,15,127300000,20191017,2019-10-18 5:55
201907,4001,4,7,48900000,20191017,2019-10-18 5:55
201907,5010,4,51,280660000,20191017,2019-10-18 5:55
201907,5000,4,92,550840000,20191017,2019-10-18 5:55
201907,5110,4,18,103300000,20191017,2019-10-18 5:55
201907,5140,4,49,316680000,20191017,2019-10-18 5:55
201907,6220,4,8,52500000,20191017,2019-10-18 5:55
201907,4030,4,16,116330000,20191017,2019-10-18 5:55
201907,4130,4,1,10000000,20191017,2019-10-18 5:55
201907,2040,4,56,333200000,20191017,2019-10-18 5:55
201907,4000,4,54,291070000,20191017,2019-10-18 5:55
201907,2140,4,8,43500000,20191017,2019-10-18 5:55
201907,4110,4,26,169700000,20191017,2019-10-18 5:55
201907,7210,4,41,300040000,20191017,2019-10-18 5:55
201907,4140,4,6,58600000,20191017,2019-10-18 5:55
201907,6230,4,9,58500000,20191017,2019-10-18 5:55
201907,7120,4,12,83500000,20191017,2019-10-18 5:55
201907,3020,4,18,94530000,20191017,2019-10-18 5:55
201907,3120,4,35,207370000,20191017,2019-10-18 5:55
201907,6210,4,13,105100000,20191017,2019-10-18 5:55
201907,6310,4,15,119400000,20191017,2019-10-18 5:55
201907,7001,4,13,73300000,20191017,2019-10-18 5:55
201907,5160,4,56,307100000,20191017,2019-10-18 5:55
201907,3001,4,33,195800000,20191017,2019-10-18 5:55
201907,6120,4,16,110200000,20191017,2019-10-18 5:55
201907,2021,4,23,121790000,20191017,2019-10-18 5:55
201907,3150,4,32,202000000,20191017,2019-10-18 5:55
201907,2060,4,66,394540000,20191017,2019-10-18 5:55
201907,2000,1,30,200890000,20191017,2019-10-18 5:55
201907,2000,2,2,20000000,20191017,2019-10-18 5:55
201907,2010,1,23,172500000,20191017,2019-10-18 5:55
201907,2010,2,28,168500000,20191017,2019-10-18 5:55
201907,2011,1,23,166000000,20191017,2019-10-18 5:55
201907,2011,2,2,20000000,20191017,2019-10-18 5:55
201907,2020,1,14,80600000,20191017,2019-10-18 5:55
201907,2021,1,6,42100000,20191017,2019-10-18 5:55
201907,2030,1,26,218900000,20191017,2019-10-18 5:55
201907,2030,2,1,10000000,20191017,2019-10-18 5:55
201907,2040,1,22,166900000,20191017,2019-10-18 5:55
201907,2040,2,2,20000000,20191017,2019-10-18 5:55
201907,2050,1,13,90900000,20191017,2019-10-18 5:55
201907,2050,2,1,10000000,20191017,2019-10-18 5:55
201907,2060,1,16,124700000,20191017,2019-10-18 5:55
201907,2060,2,4,36100000,20191017,2019-10-18 5:55
201907,2070,1,11,90100000,20191017,2019-10-18 5:55
201907,2070,2,1,1400000,20191017,2019-10-18 5:55
201907,2080,1,15,81000000,20191017,2019-10-18 5:55
201907,2080,2,1,2400000,20191017,2019-10-18 5:55
201907,2110,1,11,101400000,20191017,2019-10-18 5:55
201907,2120,1,2,9000000,20191017,2019-10-18 5:55
201907,2130,1,9,80200000,20191017,2019-10-18 5:55
201907,2140,1,1,4500000,20191017,2019-10-18 5:55
201907,2140,2,1,10000000,20191017,2019-10-18 5:55
201907,3000,1,13,59100000,20191017,2019-10-18 5:55
201907,3001,1,9,79900000,20191017,2019-10-18 5:55
201907,3010,1,19,156000000,20191017,2019-10-18 5:55
201907,3010,2,3,13800000,20191017,2019-10-18 5:55
201907,3020,1,10,43100000,20191017,2019-10-18 5:55
201907,3020,2,1,4100000,20191017,2019-10-18 5:55
201907,3110,1,13,76500000,20191017,2019-10-18 5:55
201907,3110,2,5,34900000,20191017,2019-10-18 5:55
201907,3120,1,9,76200000,20191017,2019-10-18 5:55
201907,3130,1,10,61700000,20191017,2019-10-18 5:55
201907,3130,2,27,194000000,20191017,2019-10-18 5:55
201907,3140,1,9,67300000,20191017,2019-10-18 5:55
201907,3150,1,13,103000000,20191017,2019-10-18 5:55
201907,3150,2,3,33000000,20191017,2019-10-18 5:55
201907,4000,1,16,87300000,20191017,2019-10-18 5:55
201907,4000,2,4,27200000,20191017,2019-10-18 5:55
201907,4001,1,2,18900000,20191017,2019-10-18 5:55
201907,4020,1,5,37400000,20191017,2019-10-18 5:55
201907,4030,1,9,62700000,20191017,2019-10-18 5:55
201907,4030,2,1,10000000,20191017,2019-10-18 5:55
201907,4110,1,5,35500000,20191017,2019-10-18 5:55
201907,4110,2,1,10000000,20191017,2019-10-18 5:55
201907,4120,1,4,26100000,20191017,2019-10-18 5:55
201907,4120,2,1,5000000,20191017,2019-10-18 5:55
201907,4130,2,1,10000000,20191017,2019-10-18 5:55
201907,4140,1,4,38600000,20191017,2019-10-18 5:55
201907,5000,1,28,221300000,20191017,2019-10-18 5:55
201907,5000,2,18,79300000,20191017,2019-10-18 5:55
201907,5010,1,17,73800000,20191017,2019-10-18 5:55
201907,5010,2,3,13700000,20191017,2019-10-18 5:55
201907,5110,1,6,52300000,20191017,2019-10-18 5:55
201907,5120,1,10,67200000,20191017,2019-10-18 5:55
201907,5130,1,17,158200000,20191017,2019-10-18 5:55
201907,5140,1,15,110100000,20191017,2019-10-18 5:55
201907,5140,2,4,34500000,20191017,2019-10-18 5:55
201907,5160,1,26,126400000,20191017,2019-10-18 5:55
201907,5160,2,6,45400000,20191017,2019-10-18 5:55
201907,5170,1,14,128000000,20191017,2019-10-18 5:55
201907,5180,1,15,117400000,20191017,2019-10-18 5:55
201907,5180,2,1,4600000,20191017,2019-10-18 5:55
201907,5190,1,14,117900000,20191017,2019-10-18 5:55
201907,5190,2,18,138700000,20191017,2019-10-18 5:55
201907,5210,1,19,157000000,20191017,2019-10-18 5:55
201907,5210,2,2,11900000,20191017,2019-10-18 5:55
201907,6000,1,19,156450000,20191017,2019-10-18 5:55
201907,6000,2,4,16700000,20191017,2019-10-18 5:55
201907,6001,1,5,51700000,20191017,2019-10-18 5:55
201907,6110,1,18,94400000,20191017,2019-10-18 5:55
201907,6110,2,1,8000000,20191017,2019-10-18 5:55
201907,6120,1,7,64200000,20191017,2019-10-18 5:55
201907,6130,1,9,51800000,20191017,2019-10-18 5:55
201907,6130,2,2,13100000,20191017,2019-10-18 5:55
201907,6210,1,7,59100000,20191017,2019-10-18 5:55
201907,6220,1,7,47500000,20191017,2019-10-18 5:55
201907,6230,1,4,40000000,20191017,2019-10-18 5:55
201907,6310,1,11,98400000,20191017,2019-10-18 5:55
201907,7000,1,13,86000000,20191017,2019-10-18 5:55
201907,7000,2,2,9700000,20191017,2019-10-18 5:55
201907,7001,1,5,33000000,20191017,2019-10-18 5:55
201907,7001,2,1,4000000,20191017,2019-10-18 5:55
201907,7110,1,15,100200000,20191017,2019-10-18 5:55
201907,7110,2,5,26500000,20191017,2019-10-18 5:55
201907,7120,1,9,68500000,20191017,2019-10-18 5:55
201907,7210,1,16,129700000,20191017,2019-10-18 5:55
201907,7210,2,9,61900000,20191017,2019-10-18 5:55
201907,7220,1,5,31000000,20191017,2019-10-18 5:55
201907,7220,2,1,4400000,20191017,2019-10-18 5:55
201907,2000,3,73,126580000,20191017,2019-10-18 5:55
201907,2010,3,62,106110000,20191017,2019-10-18 5:55
201907,2011,3,34,62110000,20191017,2019-10-18 5:55
201907,2020,3,32,56120000,20191017,2019-10-18 5:55
201907,2021,3,29,41510000,20191017,2019-10-18 5:55
201907,2030,3,59,97020000,20191017,2019-10-18 5:55
201907,2040,3,76,128800000,20191017,2019-10-18 5:55
201907,2050,3,41,67690000,20191017,2019-10-18 5:55
201907,2060,3,108,184160000,20191017,2019-10-18 5:55
201907,2070,3,9,15250000,20191017,2019-10-18 5:55
201907,2080,3,3,5250000,20191017,2019-10-18 5:55
201907,2110,3,6,9000000,20191017,2019-10-18 5:55
